enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
5142,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5,,,never,15
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,14
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,103
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,10,100-500,Pvt Ltd,>4,46
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96
1069,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,240
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,16
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94
14598,city_37,0.794,,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11
25290,city_173,0.878,,Has relevent experience,no_enrollment,High School,,<1,100-500,Pvt Ltd,1,29
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,23
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113
12111,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,56
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,39
27277,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56
18161,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,4,,,1,106
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41
4188,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,never,20
30472,city_21,0.624,Male,No relevent experience,Full time course,,,4,1000-4999,Pvt Ltd,1,9
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,Public Sector,1,129
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,42
25182,city_61,0.913,,No relevent experience,no_enrollment,High School,,2,100-500,Pvt Ltd,never,58
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,1,126
7517,city_103,0.92,,No relevent experience,no_enrollment,High School,,4,,,1,45
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,1,37
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,,,1,95
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,29
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,16
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,14
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,204
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116
14914,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,25
27530,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94
24701,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16
6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,,,1,100
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,,,1,17
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140
21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75
1586,city_75,0.939,,Has relevent experience,no_enrollment,High School,,6,,,1,59
9189,city_23,0.899,,Has relevent experience,no_enrollment,High School,,6,50-99,,1,146
13788,city_93,0.865,,No relevent experience,no_enrollment,,,3,,,never,302
10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42
28406,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,14,,Pvt Ltd,1,131
26320,city_94,0.698,,Has relevent experience,Part time course,High School,,9,,,4,74
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22
18657,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,53
9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143
4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7
28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182
1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50
15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Public Sector,1,82
26233,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,2,10000+,Pvt Ltd,1,58
24729,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,94
29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,,2,60
32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124
28556,city_149,0.689,,No relevent experience,no_enrollment,Primary School,,2,,,2,46
12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,,NGO,2,57
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17
30331,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101
5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,31
22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,36
27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,,,4,198
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31
18385,city_11,0.55,,Has relevent experience,,Masters,STEM,9,50-99,Pvt Ltd,1,12
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,>4,26
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55
27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,>4,8
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,38
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,2,8
2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32
28229,city_40,0.776,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,,7,,,1,17
604,city_16,0.91,Male,No relevent experience,,,,3,,,never,24
2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,19
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,23
1988,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38
23691,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,4,,,never,46
10481,city_102,0.804,,No relevent experience,Full time course,Graduate,Business Degree,<1,,,never,214
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,22
15468,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65
32747,city_160,0.92,,Has relevent experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64
1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86
4075,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,52
12772,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,14,,,>4,21
22517,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,,,4,288
30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53
18376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,,1,60
10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,,,>4,178
29961,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166
5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,,,1,62
20369,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,,1,35
23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106
11751,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58
12038,city_90,0.698,Male,Has relevent experience,Full time course,Masters,,,,,,44
28590,city_16,0.91,Male,Has relevent experience,,Masters,STEM,6,50-99,Funded Startup,1,72
32699,city_103,0.92,,Has relevent experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,80
10370,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166
4095,city_10,0.895,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25
5340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109
9217,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37
15294,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,4,,,never,55
23901,city_103,0.92,Male,No relevent experience,,,,3,,,never,32
5673,city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51
25421,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84
20698,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72
41,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,47
23636,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12,,,4,47
9387,city_73,0.754,Male,Has relevent experience,,High School,,6,<10,Funded Startup,2,20
21466,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,198
9515,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64
20743,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23
25766,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96
4626,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,never,306
4642,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8
16178,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48
1829,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,98
2377,city_114,0.926,,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46
8287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,53
10529,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102
30608,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,1,76
27546,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,43
32324,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32
8442,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,54
8151,city_162,0.767,,Has relevent experience,Full time course,Masters,STEM,8,10/49,Pvt Ltd,1,7
15796,city_71,0.884,Female,Has relevent experience,no_enrollment,Masters,STEM,3,,,2,322
9420,city_80,0.847,,Has relevent experience,no_enrollment,,,>20,500-999,,never,96
17083,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7
16414,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,53
32340,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,1,161
18462,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,11
7996,city_41,0.827,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Public Sector,2,6
30636,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,,1,72
29982,city_105,0.794,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182
29217,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67
18454,city_128,0.527,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,50
22508,city_71,0.884,Female,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,16
25969,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,38
28080,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,5,10/49,Early Stage Startup,1,98
21134,city_70,0.698,Male,No relevent experience,Part time course,Graduate,STEM,4,,,2,7
30925,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,88
29000,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,112
26925,city_158,0.766,Other,Has relevent experience,Full time course,Graduate,STEM,15,5000-9999,,never,30
7696,city_123,0.738,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9
25525,city_67,0.855,Other,No relevent experience,Full time course,High School,,4,10000+,Pvt Ltd,1,36
21989,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,4,24
10984,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,1,28
26543,city_173,0.878,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Public Sector,1,166
32043,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,61
15343,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,3,24
30967,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,8
30191,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,133
13537,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,143
23185,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,29
1434,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,53
9600,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,>4,11
25963,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,1,7
5141,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,87
657,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Funded Startup,1,18
29991,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,1000-4999,Pvt Ltd,1,76
18759,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,114
23081,city_103,0.92,,No relevent experience,Full time course,High School,,5,,,,56
5731,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,>4,30
20135,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,80
