pred,prob,id
<=50K,0.08858621,21143
<=50K,0.18009636,26051
<=50K,0.32548073,18212
<=50K,0.08858734,1270
<=50K,0.3510486,28429
<=50K,0.13676226,7270
<=50K,0.2937527,4780
<=50K,0.1037025,10424
<=50K,0.33330145,21030
<=50K,0.2264701,6483
>50K,0.705302,17811
<=50K,0.3747553,3484
<=50K,0.3747553,29584
<=50K,0.105608515,30808
<=50K,0.2212016,20636
<=50K,0.09320075,26535
<=50K,0.3699367,30386
<=50K,0.15613559,5769
<=50K,0.09455947,27847
<=50K,0.08858734,31652
<=50K,0.14383864,15654
>50K,0.9411772,2112
<=50K,0.40352008,26355
<=50K,0.08858621,4861
<=50K,0.23350532,10238
<=50K,0.0919323,12164
<=50K,0.09320075,18176
<=50K,0.093025155,10090
<=50K,0.08848933,13425
<=50K,0.3747553,17785
<=50K,0.08848933,19299
<=50K,0.13202074,30834
<=50K,0.09203374,30475
>50K,0.9396713,3085
<=50K,0.13080956,27203
<=50K,0.11233753,24683
<=50K,0.08848933,14275
<=50K,0.08848933,4196
<=50K,0.33832383,7478
<=50K,0.093025155,3978
<=50K,0.08848933,31051
<=50K,0.09320075,5878
<=50K,0.13442437,21284
<=50K,0.13182865,16046
>50K,0.75900054,32217
<=50K,0.08848933,7144
<=50K,0.092589766,17033
<=50K,0.3811391,5680
>50K,0.74125713,27995
<=50K,0.30106264,11545
<=50K,0.40352008,9170
<=50K,0.09302396,27246
<=50K,0.11734328,23517
<=50K,0.40352008,30143
<=50K,0.093878716,5822
<=50K,0.14751907,9333
<=50K,0.093025155,23990
>50K,0.69966274,25017
<=50K,0.08848933,15452
<=50K,0.08848933,29624
<=50K,0.40352008,28113
<=50K,0.13845071,10968
<=50K,0.08858734,32499
<=50K,0.10720558,32453
<=50K,0.093025155,31316
<=50K,0.22773495,27099
<=50K,0.40352008,16614
<=50K,0.40352008,22544
<=50K,0.08848933,6063
>50K,0.74448895,17745
<=50K,0.36401883,27935
<=50K,0.09258856,30940
<=50K,0.093025155,14071
<=50K,0.3747553,10468
<=50K,0.13395678,4879
<=50K,0.088673644,4024
<=50K,0.093878716,30948
<=50K,0.09412908,20890
<=50K,0.09355165,11874
<=50K,0.41531974,31240
<=50K,0.08848933,8710
<=50K,0.12683783,5768
>50K,0.94061357,3030
<=50K,0.3747553,3406
<=50K,0.3489458,21857
>50K,0.74448895,4406
<=50K,0.234284,9563
<=50K,0.40352008,13355
<=50K,0.13395678,24634
<=50K,0.093025155,21056
<=50K,0.32548073,7940
>50K,0.7393224,17166
<=50K,0.08858621,13837
<=50K,0.40352008,21263
<=50K,0.10253557,31816
<=50K,0.41531974,9218
<=50K,0.102696106,17395
<=50K,0.12771554,19340
<=50K,0.08848933,4930
<=50K,0.08848933,14246
>50K,0.7664932,23410
>50K,0.94130427,2487
<=50K,0.093025155,10359
<=50K,0.3747553,27770
<=50K,0.093252935,5725
<=50K,0.3747553,9559
<=50K,0.09355165,25841
>50K,0.9380891,984
<=50K,0.10379858,11189
<=50K,0.08848933,4798
<=50K,0.08857555,4518
<=50K,0.08848933,14067
<=50K,0.3747553,20401
<=50K,0.4012974,12534
<=50K,0.08895651,21981
>50K,0.94146305,2747
<=50K,0.110820964,12548
<=50K,0.08848933,24025
>50K,0.71668357,10572
<=50K,0.40352008,10662
<=50K,0.41531974,21940
<=50K,0.10374561,4776
>50K,0.7668346,29321
<=50K,0.24497952,24287
<=50K,0.09302396,6592
<=50K,0.08848933,14721
<=50K,0.22003166,11778
<=50K,0.41531974,15500
<=50K,0.08858734,8161
<=50K,0.13395678,21858
<=50K,0.08965539,12765
<=50K,0.104209274,5378
<=50K,0.104209274,19737
<=50K,0.13483198,18505
<=50K,0.08848933,21846
>50K,0.76297015,31893
<=50K,0.3747553,25070
<=50K,0.092589766,15102
<=50K,0.41531974,7585
<=50K,0.09302396,32500
<=50K,0.3747553,21329
<=50K,0.093025155,27019
<=50K,0.08965539,3242
<=50K,0.08848933,30092
>50K,0.7664932,14449
<=50K,0.3811391,28636
<=50K,0.24497952,3808
<=50K,0.096921235,24851
<=50K,0.09522255,19558
<=50K,0.23781316,19407
>50K,0.936948,2360
>50K,0.9398178,2223
<=50K,0.117502965,25097
<=50K,0.08848933,23668
<=50K,0.13157341,12587
<=50K,0.093025155,24636
<=50K,0.093878716,18849
<=50K,0.40352008,17812
>50K,0.66935754,3116
<=50K,0.4012974,23249
<=50K,0.24271475,16087
<=50K,0.18850197,27876
<=50K,0.08848933,10308
<=50K,0.21977751,31501
<=50K,0.09302396,19534
<=50K,0.3747553,22707
<=50K,0.093025155,20009
<=50K,0.08848933,31076
<=50K,0.3747553,13772
>50K,0.6425603,25109
<=50K,0.08848933,12865
<=50K,0.3811391,23890
<=50K,0.08848933,10794
<=50K,0.10357121,6542
<=50K,0.093025155,27905
<=50K,0.3862585,31445
<=50K,0.088673644,11787
<=50K,0.09800578,18937
<=50K,0.39683434,7596
<=50K,0.093025155,20867
<=50K,0.11796501,7269
<=50K,0.08848933,5924
<=50K,0.12247737,6712
<=50K,0.22696397,14386
>50K,0.7411197,7818
<=50K,0.09279671,6056
<=50K,0.40352008,26210
<=50K,0.2282844,21522
>50K,0.9356224,2828
<=50K,0.40352008,21878
<=50K,0.093025155,20771
>50K,0.7393224,15442
<=50K,0.23835921,29921
<=50K,0.10397177,26490
<=50K,0.09320075,14571
<=50K,0.08848933,10640
<=50K,0.117288835,22473
<=50K,0.08858734,15464
>50K,0.9376416,499
<=50K,0.41085294,23934
<=50K,0.093199566,19989
<=50K,0.08858621,18134
>50K,0.7668346,30914
<=50K,0.092589766,13273
<=50K,0.12988554,19594
<=50K,0.13291304,3550
>50K,0.9398051,813
>50K,0.94133914,1543
<=50K,0.093252935,13214
<=50K,0.08848933,26435
<=50K,0.10379858,23542
<=50K,0.18644565,31655
<=50K,0.093878716,14359
<=50K,0.2638928,4263
>50K,0.74125713,30804
<=50K,0.18924023,28044
<=50K,0.234284,17024
>50K,0.94146305,1900
<=50K,0.093025155,21523
>50K,0.9383121,487
<=50K,0.09247421,4469
<=50K,0.13182865,17327
<=50K,0.21928678,24256
>50K,0.93751985,1891
<=50K,0.08858734,24501
<=50K,0.15795664,27394
<=50K,0.3747553,17092
<=50K,0.32347006,11547
<=50K,0.08848933,5060
<=50K,0.08857555,26628
>50K,0.7660535,23866
<=50K,0.08848933,24749
<=50K,0.40352008,24736
<=50K,0.08858621,20668
<=50K,0.13137019,22250
<=50K,0.088673644,28637
<=50K,0.3747553,29023
<=50K,0.2264701,8551
<=50K,0.08867249,31610
<=50K,0.45394737,1152
<=50K,0.4031771,6545
>50K,0.7625642,19001
<=50K,0.16011854,28079
<=50K,0.08848933,5386
<=50K,0.08858621,6488
<=50K,0.08848933,26644
<=50K,0.093252935,13877
<=50K,0.08858734,27247
<=50K,0.123599134,22247
<=50K,0.093025155,17504
<=50K,0.15972945,20717
<=50K,0.09320075,31577
<=50K,0.08858621,8156
<=50K,0.08848933,27884
<=50K,0.08848933,18274
>50K,0.94146305,2176
<=50K,0.088957675,26038
>50K,0.705302,21108
<=50K,0.08858621,4679
<=50K,0.13442437,25209
<=50K,0.08867249,4507
<=50K,0.40352008,16619
<=50K,0.112809084,26731
<=50K,0.13514632,26261
<=50K,0.1211028,25514
>50K,0.94061357,3072
<=50K,0.3747553,16669
<=50K,0.088957675,9144
<=50K,0.08848933,18828
<=50K,0.08858621,16056
<=50K,0.40352008,22792
<=50K,0.09292273,20486
<=50K,0.08867249,28455
<=50K,0.372592,25060
<=50K,0.41307703,10240
<=50K,0.08858734,17232
<=50K,0.18971595,27072
<=50K,0.3747553,26474
<=50K,0.12214516,7702
<=50K,0.09302396,28080
<=50K,0.09229984,13166
<=50K,0.093025155,28254
<=50K,0.088673644,8407
>50K,0.74448895,30703
>50K,0.58917326,232
>50K,0.7664932,24395
<=50K,0.08848933,8965
>50K,0.7186297,31703
>50K,0.8649667,28
<=50K,0.09468763,30404
>50K,0.94143254,2225
<=50K,0.08848933,4948
<=50K,0.2194907,16678
<=50K,0.40352008,21153
>50K,0.8086577,955
<=50K,0.2723244,16332
<=50K,0.09320075,27484
<=50K,0.08848933,14741
<=50K,0.372592,10775
<=50K,0.13514632,14414
<=50K,0.093025155,24081
<=50K,0.08848933,21069
<=50K,0.111950494,5833
>50K,0.94103193,2050
<=50K,0.08858621,11611
<=50K,0.3747553,6524
>50K,0.616808,951
<=50K,0.12180567,27435
<=50K,0.3747553,8440
>50K,0.7664932,22426
>50K,0.7664932,24091
<=50K,0.40352008,23874
<=50K,0.41573948,11134
<=50K,0.08848933,22842
<=50K,0.098797694,3170
>50K,0.93852,811
<=50K,0.093025155,15310
>50K,0.7393224,10715
<=50K,0.11214182,4409
>50K,0.94146305,1959
>50K,0.94146305,2491
<=50K,0.40352008,12927
<=50K,0.093025155,26537
<=50K,0.104882486,23108
>50K,0.93349665,2062
<=50K,0.15069854,22305
<=50K,0.08858621,15272
<=50K,0.40352008,1396
<=50K,0.2282844,25642
<=50K,0.093025155,28276
<=50K,0.13442437,5707
<=50K,0.24016981,30056
<=50K,0.3747553,22268
<=50K,0.29295468,7430
<=50K,0.08848933,22912
<=50K,0.2613535,22183
<=50K,0.12968692,28699
<=50K,0.10567532,9977
<=50K,0.09309576,22326
<=50K,0.11208011,5700
>50K,0.7393224,25912
<=50K,0.40395024,9620
<=50K,0.24265835,9139
>50K,0.6404339,225
<=50K,0.13182865,10360
<=50K,0.08848933,8329
<=50K,0.092589766,11793
<=50K,0.41531974,27804
<=50K,0.09230103,12281
<=50K,0.40352008,11831
<=50K,0.22765985,12959
<=50K,0.08848933,24179
<=50K,0.3984737,20303
>50K,0.6611464,40
<=50K,0.3747553,32297
<=50K,0.3747553,26760
<=50K,0.40352008,25089
<=50K,0.0919323,28470
<=50K,0.08857555,24447
<=50K,0.22710185,22937
<=50K,0.08858734,20603
>50K,0.7668346,14594
>50K,0.67886263,244
<=50K,0.22897363,16885
>50K,0.827565,767
<=50K,0.10379858,29575
<=50K,0.08848933,6563
>50K,0.93949467,1657
<=50K,0.24633004,11080
<=50K,0.27190366,21660
<=50K,0.09309576,17069
<=50K,0.40352008,3758
>50K,0.7668346,11408
<=50K,0.093025155,15136
<=50K,0.10933224,18944
<=50K,0.08848933,18996
<=50K,0.39904884,9403
>50K,0.90184987,3048
<=50K,0.2456014,1121
<=50K,0.09292273,18719
<=50K,0.12771757,11095
<=50K,0.2625585,13570
<=50K,0.09230103,19842
<=50K,0.3747553,3801
<=50K,0.08848933,5401
<=50K,0.3747553,3647
>50K,0.9402769,1572
<=50K,0.08858734,11584
<=50K,0.09731854,32138
<=50K,0.26993692,919
>50K,0.7668346,21026
<=50K,0.08848933,17988
<=50K,0.08848933,4785
<=50K,0.40352008,3138
>50K,0.7017731,10890
<=50K,0.12879233,7064
>50K,0.7040783,17685
<=50K,0.08848933,32246
<=50K,0.3747553,25462
<=50K,0.15779339,4078
>50K,0.69966274,28998
<=50K,0.40352008,13472
<=50K,0.1325151,30405
<=50K,0.104445405,14035
<=50K,0.08848933,17449
<=50K,0.08848933,16184
<=50K,0.08857555,3767
>50K,0.9047141,1742
<=50K,0.18924023,26405
<=50K,0.08848933,27735
<=50K,0.3747553,29156
>50K,0.7393224,22067
<=50K,0.08858621,4213
<=50K,0.08857555,14282
<=50K,0.13121216,13660
<=50K,0.08858621,10681
<=50K,0.093252935,18643
<=50K,0.40352008,16888
<=50K,0.093025155,21027
<=50K,0.09292273,9670
<=50K,0.3862585,14128
<=50K,0.32548073,16544
>50K,0.7318163,6236
<=50K,0.10952527,11946
<=50K,0.09320075,19304
<=50K,0.093252935,29787
<=50K,0.09292273,7166
<=50K,0.08848933,31284
<=50K,0.3747553,23787
<=50K,0.20086768,14604
<=50K,0.13438378,16662
<=50K,0.3747553,21600
<=50K,0.40352008,7295
<=50K,0.3747553,7698
<=50K,0.24497952,8149
<=50K,0.40352008,5483
<=50K,0.08848933,21066
<=50K,0.092414,23458
<=50K,0.093025155,4186
<=50K,0.21081664,13201
<=50K,0.10523532,3596
<=50K,0.28435022,7873
<=50K,0.3747553,31133
<=50K,0.1954111,18108
<=50K,0.35016492,16928
<=50K,0.24016981,9374
<=50K,0.3747553,9126
<=50K,0.122901395,23366
<=50K,0.372592,7668
<=50K,0.08848933,16098
<=50K,0.08848933,29768
<=50K,0.15169498,19162
>50K,0.7376728,6401
<=50K,0.0924152,5019
<=50K,0.10601751,10316
>50K,0.94146305,2551
<=50K,0.092206456,19252
<=50K,0.09230103,19859
<=50K,0.08848933,23907
<=50K,0.093025155,23873
<=50K,0.08848933,16424
>50K,0.74448895,4336
<=50K,0.3747553,15300
<=50K,0.22773495,27748
<=50K,0.18971595,7429
<=50K,0.3747553,15041
<=50K,0.08858734,19572
>50K,0.74448895,20122
>50K,0.94103193,1946
<=50K,0.2281023,16418
<=50K,0.12988754,28225
<=50K,0.08848933,15469
<=50K,0.08848933,22459
<=50K,0.199815,1510
<=50K,0.13213682,21860
<=50K,0.088673644,28142
<=50K,0.088957675,26029
<=50K,0.41531974,6306
<=50K,0.24767776,31143
>50K,0.94143254,2353
>50K,0.74448895,24280
<=50K,0.12331433,10880
<=50K,0.08848933,19123
<=50K,0.09292273,19038
<=50K,0.08848933,30928
<=50K,0.088673644,32520
<=50K,0.13159518,5733
>50K,0.74402153,17446
<=50K,0.13076757,12379
<=50K,0.18522537,14050
>50K,0.717089,4593
<=50K,0.3747553,29498
<=50K,0.23493095,4792
<=50K,0.40352008,8485
<=50K,0.17556614,17636
<=50K,0.32548073,8066
<=50K,0.3747553,14410
<=50K,0.22203541,16577
<=50K,0.08848933,26188
<=50K,0.08848933,19359
<=50K,0.13676226,30592
<=50K,0.27486038,25813
<=50K,0.08857555,11833
<=50K,0.15963012,17952
<=50K,0.08848933,10344
<=50K,0.13202074,30574
<=50K,0.08848933,15246
<=50K,0.09230103,18182
<=50K,0.13291304,9627
<=50K,0.2683874,22943
<=50K,0.1211028,18627
<=50K,0.088957675,29221
>50K,0.6359087,131
<=50K,0.0937206,19645
<=50K,0.093878716,12012
<=50K,0.13389036,5003
>50K,0.7065194,19696
<=50K,0.08848933,7994
<=50K,0.11233753,19326
<=50K,0.08858621,5229
>50K,0.93948025,893
<=50K,0.093025155,25568
<=50K,0.13182865,1109
<=50K,0.24313538,4440
<=50K,0.3747553,6729
<=50K,0.10379858,21124
<=50K,0.093252935,19851
<=50K,0.34166515,24235
<=50K,0.08848933,17219
<=50K,0.3747553,18617
<=50K,0.12703273,21893
<=50K,0.3747553,25207
>50K,0.7664932,19604
<=50K,0.10397177,20573
<=50K,0.08848933,29981
>50K,0.7393224,14602
<=50K,0.09292273,5914
<=50K,0.13202074,11809
<=50K,0.40352008,21074
<=50K,0.08858621,14616
<=50K,0.09522255,20333
<=50K,0.3747553,16239
<=50K,0.088673644,18998
<=50K,0.13514632,27109
<=50K,0.093025155,25583
<=50K,0.09230103,13228
<=50K,0.3747553,9375
<=50K,0.09302396,24562
<=50K,0.3747553,5426
>50K,0.74448895,30463
<=50K,0.12968692,28445
>50K,0.94146305,2745
<=50K,0.08848933,26057
<=50K,0.09320075,10534
<=50K,0.08848933,10947
>50K,0.644798,718
>50K,0.7668346,17835
<=50K,0.093025155,14628
<=50K,0.09309576,4240
>50K,0.9157149,81
>50K,0.6944172,29258
<=50K,0.08848933,12422
<=50K,0.15963012,29204
<=50K,0.10019625,9192
<=50K,0.104445405,30547
>50K,0.7088355,31245
<=50K,0.13523288,28309
>50K,0.76785606,26828
<=50K,0.09355165,17683
<=50K,0.3747553,17993
<=50K,0.3747553,19866
<=50K,0.093025155,24437
<=50K,0.3510486,9619
<=50K,0.30948764,28529
<=50K,0.08858734,19858
<=50K,0.40352008,10975
<=50K,0.088673644,12639
<=50K,0.13291304,12709
<=50K,0.092589766,32548
>50K,0.7668346,10680
<=50K,0.1353428,31620
<=50K,0.08858621,31868
>50K,0.7345067,21825
<=50K,0.08955746,13864
>50K,0.72638077,17355
<=50K,0.44686553,15549
<=50K,0.093025155,24374
<=50K,0.08858621,21896
<=50K,0.093252935,10369
<=50K,0.1187496,19362
>50K,0.74448895,18889
<=50K,0.1954111,32356
<=50K,0.37507233,14601
<=50K,0.08848933,8873
<=50K,0.12115099,30991
<=50K,0.14170554,6646
>50K,0.69966274,22959
<=50K,0.11233753,24371
<=50K,0.09320075,9650
<=50K,0.0937206,3183
<=50K,0.09292273,9017
<=50K,0.08867249,26377
<=50K,0.40352008,31046
<=50K,0.093199566,5581
<=50K,0.093025155,20877
>50K,0.7393224,7035
<=50K,0.3747553,3140
<=50K,0.40352008,18520
>50K,0.7393224,25359
<=50K,0.09320075,21555
<=50K,0.09230103,28549
<=50K,0.15779339,9157
<=50K,0.10317541,18596
<=50K,0.23835921,21651
<=50K,0.09203374,6639
<=50K,0.093025155,10745
>50K,0.9377584,1808
<=50K,0.093025155,4772
<=50K,0.09292273,7712
<=50K,0.18694824,7281
<=50K,0.13291304,17960
>50K,0.76530385,17582
<=50K,0.3747553,26280
<=50K,0.08848933,28927
<=50K,0.40352008,32118
<=50K,0.08848933,16104
<=50K,0.09229984,9647
<=50K,0.0924754,28585
<=50K,0.08965654,22484
>50K,0.7393224,19981
<=50K,0.19450353,15400
<=50K,0.14441852,7149
<=50K,0.103336826,17859
<=50K,0.0937206,15127
<=50K,0.3747553,30894
<=50K,0.40352008,22334
>50K,0.9409363,1768
<=50K,0.29486755,26442
<=50K,0.23299482,10924
<=50K,0.372592,1405
<=50K,0.11558039,1363
<=50K,0.10019625,21556
<=50K,0.3747553,26781
<=50K,0.1211028,24962
<=50K,0.088673644,13132
<=50K,0.08858621,7693
<=50K,0.23781316,30726
<=50K,0.08848933,5824
<=50K,0.12298017,12554
<=50K,0.40352008,31796
<=50K,0.10407415,32044
<=50K,0.08848933,12629
<=50K,0.24868988,24646
<=50K,0.23835921,10930
>50K,0.7411197,8693
>50K,0.7674034,5719
<=50K,0.2264701,17684
<=50K,0.088673644,5284
>50K,0.7393224,5202
<=50K,0.093252935,4015
<=50K,0.28714675,29626
<=50K,0.3747553,5159
<=50K,0.08895651,29592
<=50K,0.114114895,8612
>50K,0.75114244,3700
<=50K,0.3747553,5786
<=50K,0.14946203,15121
<=50K,0.08955746,32301
>50K,0.71668357,6266
<=50K,0.09468763,25926
>50K,0.7664932,4890
<=50K,0.4012974,13123
>50K,0.76385385,18960
<=50K,0.40983286,26649
<=50K,0.08848933,17222
<=50K,0.08885929,8390
<=50K,0.093252935,27409
<=50K,0.0924754,29781
<=50K,0.3747553,24712
<=50K,0.093025155,3956
<=50K,0.110009305,23558
<=50K,0.21283817,28322
>50K,0.7396155,11944
<=50K,0.40352008,20340
<=50K,0.15972945,18897
>50K,0.93266433,1781
>50K,0.7668346,23647
<=50K,0.09292273,23974
<=50K,0.08848933,20602
<=50K,0.3747553,16132
<=50K,0.09522255,30184
<=50K,0.13491835,7487
>50K,0.9409381,2573
<=50K,0.22866082,22275
<=50K,0.3747553,22600
<=50K,0.3612215,6576
<=50K,0.3747553,22939
<=50K,0.103336826,10486
<=50K,0.3510486,31565
<=50K,0.22203541,15600
<=50K,0.40352008,16411
<=50K,0.2777091,21728
<=50K,0.12642623,28851
>50K,0.74448895,22529
<=50K,0.08848933,7288
<=50K,0.18694824,3316
<=50K,0.3747553,24226
<=50K,0.3638587,15105
<=50K,0.40352008,14948
<=50K,0.40352008,31846
<=50K,0.23299482,32369
<=50K,0.3862585,28256
<=50K,0.14097387,30028
<=50K,0.09677465,17189
>50K,0.73884887,6096
>50K,0.9381962,2326
<=50K,0.08867249,27175
<=50K,0.08848933,23864
<=50K,0.11294043,19885
<=50K,0.2826847,27349
<=50K,0.13202074,24957
<=50K,0.08955746,26771
<=50K,0.093252935,20190
<=50K,0.24359202,23792
<=50K,0.1304452,13951
<=50K,0.3747553,19167
<=50K,0.41399097,29285
<=50K,0.10462862,29590
<=50K,0.093025155,19819
>50K,0.93312377,1919
<=50K,0.15069854,1329
<=50K,0.08858621,26648
<=50K,0.11208011,7933
<=50K,0.3747553,16758
<=50K,0.08858734,6732
<=50K,0.20470473,161
>50K,0.76530385,12226
<=50K,0.2613535,16684
<=50K,0.40352008,23845
<=50K,0.3464572,5802
<=50K,0.09231339,3462
>50K,0.764102,4541
<=50K,0.09468763,1502
<=50K,0.10532179,29376
<=50K,0.21891196,22830
>50K,0.6745187,18830
<=50K,0.3747553,8378
<=50K,0.08848933,16224
<=50K,0.234284,3341
>50K,0.6535142,25984
<=50K,0.24489607,18084
<=50K,0.362218,28819
<=50K,0.093025155,21242
<=50K,0.25087637,3654
<=50K,0.093025155,6150
<=50K,0.09355165,25238
<=50K,0.10754377,32165
<=50K,0.41531974,7581
<=50K,0.093025155,10638
<=50K,0.08848933,12201
>50K,0.74125713,4419
<=50K,0.24767776,19843
<=50K,0.0924152,20118
<=50K,0.15963012,27866
<=50K,0.08848933,26833
<=50K,0.093025155,16495
<=50K,0.22974174,12112
<=50K,0.3747553,11089
<=50K,0.09725808,31081
<=50K,0.08848933,32040
<=50K,0.088673644,14028
<=50K,0.0919323,26235
<=50K,0.093199566,6241
<=50K,0.13213682,3579
>50K,0.7393224,20647
<=50K,0.08858621,22442
>50K,0.9219381,2913
<=50K,0.20269828,20570
<=50K,0.088673644,7187
<=50K,0.13209982,9984
<=50K,0.372592,29697
<=50K,0.24633004,30240
<=50K,0.08848933,1089
>50K,0.69966274,25666
<=50K,0.24017084,7837
<=50K,0.3747553,24095
<=50K,0.41573948,24838
<=50K,0.48954922,28291
<=50K,0.40352008,20715
<=50K,0.40352008,4254
<=50K,0.08848933,15990
<=50K,0.08848933,16506
<=50K,0.2613535,26351
<=50K,0.13323534,26918
<=50K,0.13159518,30648
<=50K,0.08858621,31248
<=50K,0.17499492,15117
<=50K,0.15216318,25200
<=50K,0.08858621,31857
<=50K,0.40352008,21822
<=50K,0.08848933,6153
>50K,0.7040783,22805
<=50K,0.20086768,19610
>50K,0.9373691,2948
<=50K,0.2264701,7126
<=50K,0.09230103,12258
<=50K,0.08848933,17780
<=50K,0.09355165,4417
<=50K,0.09292273,31904
>50K,0.74448895,22970
<=50K,0.17276731,18554
>50K,0.7376728,19603
<=50K,0.08867249,19545
<=50K,0.08867249,11608
<=50K,0.11723533,5102
<=50K,0.093025155,28604
>50K,0.94034564,1733
<=50K,0.09355165,4108
<=50K,0.40352008,1332
<=50K,0.32215315,260
>50K,0.94130427,2888
>50K,0.5460193,21972
<=50K,0.09302396,12175
<=50K,0.32548073,3861
<=50K,0.08848933,18131
<=50K,0.101466306,27396
<=50K,0.09320075,15229
<=50K,0.08848933,14679
<=50K,0.48040065,25719
<=50K,0.12990946,12102
<=50K,0.105874464,3181
<=50K,0.24633004,3344
>50K,0.7376728,11415
<=50K,0.093025155,31151
<=50K,0.08858621,12005
<=50K,0.10379858,7515
<=50K,0.08848933,6694
<=50K,0.25873336,25413
<=50K,0.13026072,17554
<=50K,0.08858621,1002
<=50K,0.08848933,8919
<=50K,0.09219933,16355
>50K,0.7248406,31584
>50K,0.7668346,16343
<=50K,0.08848933,10447
<=50K,0.08955746,30672
<=50K,0.09302396,14936
<=50K,0.088957675,16675
>50K,0.68203443,28277
>50K,0.7162097,20128
>50K,0.7664932,11473
>50K,0.7668346,12877
>50K,0.7391143,17935
<=50K,0.3747553,13589
<=50K,0.092589766,27361
<=50K,0.09355165,22834
<=50K,0.08848933,25879
>50K,0.7668346,17234
<=50K,0.13523288,8383
<=50K,0.08848933,10599
<=50K,0.2904515,4321
<=50K,0.08848933,9426
<=50K,0.13157341,7656
<=50K,0.10799046,26184
<=50K,0.08858734,12523
<=50K,0.09320075,4122
<=50K,0.1304452,6389
<=50K,0.4031771,20727
>50K,0.76269954,20213
<=50K,0.08857555,26729
<=50K,0.22265832,8531
<=50K,0.08858621,14346
<=50K,0.08848933,14143
<=50K,0.13442437,27335
<=50K,0.40352008,11648
<=50K,0.0924152,21798
>50K,0.93319124,2370
<=50K,0.09229984,12982
<=50K,0.093025155,6600
<=50K,0.40352008,25695
>50K,0.8059015,719
>50K,0.74125713,28454
>50K,0.74448895,25054
>50K,0.82770956,2945
<=50K,0.09355165,18814
<=50K,0.08848933,8471
<=50K,0.08848933,14893
>50K,0.94146305,2114
<=50K,0.09302396,20242
<=50K,0.3747553,12262
<=50K,0.13236292,23419
<=50K,0.378167,13542
<=50K,0.093025155,31003
<=50K,0.093025155,6231
<=50K,0.41531974,31124
>50K,0.7668346,31987
<=50K,0.19215728,3552
<=50K,0.093025155,21521
<=50K,0.09320075,28334
<=50K,0.08857555,14699
<=50K,0.08848933,6743
<=50K,0.16011854,21637
<=50K,0.08848933,13886
<=50K,0.13676226,23543
<=50K,0.10019625,9624
<=50K,0.10974686,30335
<=50K,0.24623142,10006
<=50K,0.40352008,21812
<=50K,0.38308752,19077
<=50K,0.08848933,9210
<=50K,0.1304452,21093
<=50K,0.2145987,15001
<=50K,0.08848933,12963
<=50K,0.23535886,3145
<=50K,0.088673644,32192
<=50K,0.2613535,17286
<=50K,0.3747553,3816
>50K,0.94146305,2005
<=50K,0.3747553,30576
<=50K,0.08858621,23216
<=50K,0.08858734,6067
<=50K,0.3747553,6491
<=50K,0.12263864,12140
<=50K,0.08848933,29819
<=50K,0.09302396,4170
<=50K,0.12758188,12248
<=50K,0.23835921,9280
>50K,0.74448895,22997
>50K,0.9413341,2203
<=50K,0.27486038,27172
<=50K,0.3220287,27060
<=50K,0.3747553,13385
<=50K,0.18823168,27301
<=50K,0.40352008,17618
>50K,0.62548244,16388
<=50K,0.30099452,28673
>50K,0.94130427,2614
<=50K,0.088673644,11913
<=50K,0.40352008,3337
<=50K,0.08848933,13332
<=50K,0.3501282,3705
<=50K,0.08895651,26130
<=50K,0.18971595,24360
<=50K,0.39397472,3429
<=50K,0.2657732,3187
<=50K,0.372592,21738
>50K,0.94146305,1885
<=50K,0.08848933,32265
<=50K,0.121931665,17314
<=50K,0.24497952,30662
<=50K,0.08848933,19227
<=50K,0.10518161,16920
>50K,0.94146305,2315
>50K,0.7668346,29416
<=50K,0.2264701,16189
<=50K,0.3747553,6128
<=50K,0.12892707,26177
<=50K,0.08848933,14950
<=50K,0.11898508,14046
<=50K,0.08848933,15462
<=50K,0.40983286,23751
>50K,0.9395191,2372
<=50K,0.372592,8280
>50K,0.7664932,32486
<=50K,0.08848933,19172
<=50K,0.15398064,21503
>50K,0.94057494,2783
>50K,0.7278601,24918
<=50K,0.08858621,10785
<=50K,0.09395192,24120
<=50K,0.22902633,15912
<=50K,0.22265832,9921
<=50K,0.08848933,4801
<=50K,0.13213682,22822
<=50K,0.32751328,10396
>50K,0.9408122,2386
<=50K,0.08848933,15415
<=50K,0.23535886,18132
>50K,0.94146305,1571
<=50K,0.3747553,26111
<=50K,0.09719896,31706
<=50K,0.13020639,8980
<=50K,0.09392878,3177
>50K,0.76530385,15673
>50K,0.9398051,515
<=50K,0.093025155,911
<=50K,0.09355165,12541
>50K,0.74125713,27901
<=50K,0.08858734,7588
<=50K,0.10462862,7919
<=50K,0.092589766,10003
<=50K,0.08848933,9694
<=50K,0.08848933,23537
<=50K,0.088673644,15205
<=50K,0.2613535,9808
>50K,0.93469125,2300
<=50K,0.13771391,30314
<=50K,0.08885929,11109
<=50K,0.40352008,29254
<=50K,0.40352008,30014
<=50K,0.372592,8147
<=50K,0.45394737,18652
<=50K,0.08848933,10343
<=50K,0.1083622,15991
<=50K,0.08848933,25067
>50K,0.7364644,8173
<=50K,0.08867249,21467
<=50K,0.08848933,9589
<=50K,0.08848933,15930
<=50K,0.1304452,10945
<=50K,0.2264701,28934
<=50K,0.093025155,14653
<=50K,0.08848933,10464
<=50K,0.08848933,9008
